query_id,doc_id,total_nnz,unused_nnz,unused_pct
500,586446,87,83,95.40
500,40888,60,55,91.67
500,2219542,105,101,96.19
500,1510512,105,96,91.43
500,1554542,101,93,92.08
500,1554509,96,92,95.83
500,2031058,106,97,91.51
500,178341,84,76,90.48
500,1890530,135,123,91.11
500,357829,114,109,95.61
500,2146969,92,83,90.22
500,1997531,118,113,95.76
500,1823175,79,75,94.94
500,1005641,108,100,92.59
500,1764003,115,111,96.52
500,339373,39,33,84.62
500,221392,103,98,95.15
500,987062,96,90,93.75
500,2267987,81,74,91.36
500,941836,91,77,84.62
500,1657770,90,83,92.22
500,683425,117,109,93.16
500,790554,72,69,95.83
500,258051,95,89,93.68
500,264199,123,116,94.31
500,1927892,62,58,93.55
500,2150394,120,110,91.67
500,1638139,108,104,96.30
500,1684181,92,88,95.65
500,726812,78,76,97.44
500,1337464,122,110,90.16
500,1923622,62,52,83.87
500,1923627,64,61,95.31
500,793603,52,49,94.23
500,793606,70,63,90.00
500,793608,87,83,95.40
500,2360721,77,73,94.81
500,2625428,126,125,99.21
500,2575951,88,87,98.86
500,1100129,111,110,99.10
500,2363579,100,94,94.00
500,1323647,68,68,100.00
500,761698,78,74,94.87
500,439668,100,99,99.00
500,1269326,127,123,96.85
500,467572,144,141,97.92
500,354957,90,90,100.00
500,1148672,160,154,96.25
500,2609564,128,122,95.31
500,841678,115,111,96.52
500,592397,102,96,94.12
500,797759,53,51,96.23
500,2653115,80,79,98.75
500,49114,104,100,96.15
500,311053,106,97,91.51
500,468057,111,105,94.59
500,1445251,101,97,96.04
500,904939,58,57,98.28
500,169870,112,107,95.54
500,1215406,75,72,96.00
500,554185,144,139,96.53
500,1142693,89,88,98.88
500,526753,103,100,97.09
500,256148,128,125,97.66
500,1528857,19,19,100.00
500,987451,83,82,98.80
500,490018,82,76,92.68
500,1120271,31,25,80.65
500,1120296,38,31,81.58
500,2250893,82,80,97.56
500,2295429,76,76,100.00
500,1332800,97,96,98.97
500,2464333,134,130,97.01
500,538272,82,82,100.00
500,1922398,89,84,94.38
500,1337457,108,101,93.52
500,38536,111,110,99.10
500,1867883,49,47,95.92
500,885915,78,69,88.46
500,731824,101,91,90.10
500,1653141,102,96,94.12
500,1646080,75,65,86.67
500,1444214,134,124,92.54
500,1782323,101,85,84.16
500,470127,89,83,93.26
500,1567540,89,77,86.52
500,722755,56,40,71.43
500,438134,85,78,91.76
500,1765226,61,49,80.33
500,1939692,50,38,76.00
500,1173713,74,65,87.84
500,1808282,88,74,84.09
500,438167,82,76,92.68
500,896542,49,33,67.35
500,1262801,54,45,83.33
500,2096557,60,55,91.67
500,11893,95,86,90.53
500,18409,80,65,81.25
500,1689838,84,80,95.24
500,57658,85,70,82.35
500,932156,86,75,87.21
500,1238108,40,27,67.50
500,1784008,46,38,82.61
500,1248509,103,95,92.23
500,2048547,101,87,86.14
500,590557,77,67,87.01
500,1519885,97,92,94.85
500,1519879,80,73,91.25
500,98076,128,119,92.97
500,1887088,62,61,98.39
500,138604,75,72,96.00
500,57082,86,79,91.86
500,765298,109,101,92.66
500,1981468,95,91,95.79
500,1360573,93,84,90.32
500,1868870,85,80,94.12
500,155033,86,76,88.37
500,578183,114,113,99.12
500,578203,98,95,96.94
500,1835931,102,92,90.20
500,205422,75,67,89.33
500,53053,76,71,93.42
500,1230157,64,61,95.31
500,2587180,68,63,92.65
500,143380,68,63,92.65
500,143382,73,67,91.78
500,1336268,61,53,86.89
500,323358,65,58,89.23
500,4467,89,83,93.26
500,1076443,77,71,92.21
500,197150,68,62,91.18
500,163293,50,42,84.00
500,163295,58,50,86.21
500,39286,71,67,94.37
500,2315959,95,88,92.63
500,1265272,110,102,92.73
500,670910,76,74,97.37
500,2100313,75,67,89.33
500,1515016,85,79,92.94
500,2271770,97,89,91.75
500,1139304,100,92,92.00
500,1098312,128,117,91.41
500,2519195,74,68,91.89
500,1056456,99,93,93.94
500,1720816,101,94,93.07
500,422330,125,117,93.60
500,2274259,126,122,96.83
500,96304,108,102,94.44
500,973773,85,77,90.59
500,253646,74,71,95.95
500,1853653,62,57,91.94
500,2025489,123,112,91.06
500,968435,53,52,98.11
500,20977,104,94,90.38
500,20982,81,69,85.19
500,21003,94,88,93.62
500,21005,109,103,94.50
500,21006,98,91,92.86
500,277500,81,72,88.89
500,2665827,85,77,90.59
500,1409103,132,122,92.42
500,1409111,94,84,89.36
500,1870646,66,62,93.94
500,2040032,85,79,92.94
500,155332,90,86,95.56
500,1665069,83,76,91.57
500,116114,109,102,93.58
500,118205,86,80,93.02
500,2591876,107,102,95.33
500,79872,106,95,89.62
500,585961,78,65,83.33
500,1715616,64,61,95.31
500,125302,91,87,95.60
500,555744,98,90,91.84
500,1443485,108,102,94.44
500,679326,64,55,85.94
500,422125,54,51,94.44
500,1550284,110,101,91.82
500,430007,62,51,82.26
500,968465,87,80,91.95
500,838703,70,60,85.71
500,175599,86,74,86.05
500,984811,119,114,95.80
500,2648238,101,88,87.13
500,814576,90,84,93.33
500,1257002,89,81,91.01
500,274947,92,85,92.39
500,1912544,93,85,91.40
500,201630,73,61,83.56
500,462950,86,81,94.19
500,462949,56,49,87.50
500,2063786,82,78,95.12
500,744938,81,77,95.06
500,2492168,106,103,97.17
500,2318805,84,80,95.24
500,884908,91,85,93.41
500,2486245,70,63,90.00
500,2317367,64,59,92.19
500,1049979,79,76,96.20
500,2556176,77,69,89.61
500,811421,74,71,95.95
500,1058829,89,81,91.01
500,144640,86,75,87.21
500,1106720,78,71,91.03
500,1074298,139,135,97.12
500,929011,87,84,96.55
500,2527856,102,92,90.20
500,2117266,55,43,78.18
500,1185076,111,104,93.69
500,2192169,102,100,98.04
500,1886202,85,76,89.41
500,2561988,47,46,97.87
500,1153680,107,105,98.13
500,926830,126,121,96.03
500,3974,109,105,96.33
500,1512008,90,80,88.89
500,1603151,83,80,96.39
500,1933523,76,74,97.37
500,1175277,104,99,95.19
500,1386193,105,97,92.38
500,844038,88,83,94.32
500,1468928,91,86,94.51
500,1640373,57,50,87.72
500,1963783,92,85,92.39
500,377063,110,107,97.27
500,1344048,70,68,97.14
500,2222937,80,79,98.75
500,1508880,134,126,94.03
500,636847,94,83,88.30
500,1077828,95,93,97.89
500,1429500,62,58,93.55
500,503279,94,89,94.68
500,2347470,68,61,89.71
500,1097521,80,75,93.75
500,312484,74,70,94.59
500,583494,66,61,92.42
500,1840235,65,61,93.85
500,1558688,162,158,97.53
500,1558684,157,153,97.45
500,1558682,113,110,97.35
500,1558686,140,136,97.14
500,168728,119,116,97.48
500,1558702,86,79,91.86
500,1558667,110,109,99.09
500,1558668,113,111,98.23
500,1541262,145,143,98.62
500,2509788,105,100,95.24
500,1047927,101,96,95.05
500,2570404,86,85,98.84
500,284673,115,105,91.30
500,886603,105,99,94.29
500,2307026,125,118,94.40
500,2621663,89,85,95.51
500,1445050,102,98,96.08
500,2550848,92,90,97.83
500,1802939,122,114,93.44
500,699759,121,118,97.52
500,168520,118,105,88.98
500,1169857,101,99,98.02
500,466000,153,146,95.42
500,2292576,125,118,94.40
500,634983,89,83,93.26
500,1775758,133,130,97.74
500,923050,142,134,94.37
500,2583891,89,83,93.26
500,677102,61,59,96.72
500,1376472,85,79,92.94
500,1300809,122,111,90.98
500,1085268,106,97,91.51
500,2577955,81,76,93.83
500,2255343,97,95,97.94
500,2203577,102,97,95.10
500,1711594,75,73,97.33
500,1300184,94,82,87.23
500,2150383,142,136,95.77
500,2443041,85,80,94.12
500,2186198,126,120,95.24
500,2309831,96,91,94.79
500,2142322,85,82,96.47
500,269745,106,100,94.34
500,726183,68,63,92.65
500,1216056,121,117,96.69
500,2189953,70,66,94.29
500,2107043,87,84,96.55
500,985669,140,136,97.14
500,1631459,55,52,94.55
500,1339454,103,100,97.09
500,2511185,120,117,97.50
500,1014650,82,80,97.56
500,2450709,84,82,97.62
500,947675,85,80,94.12
500,1575883,89,87,97.75
500,1131300,102,98,96.08
500,1359155,104,100,96.15
500,1728160,113,108,95.58
500,1827288,51,48,94.12
500,629904,84,80,95.24
500,947680,70,63,90.00
500,884667,102,99,97.06
500,909784,85,80,94.12
500,84147,102,99,97.06
500,1932900,108,102,94.44
500,12590,109,108,99.08
500,1972972,122,117,95.90
500,1238345,116,113,97.41
500,1367238,128,122,95.31
500,1077837,97,94,96.91
500,2673591,83,81,97.59
500,2673596,83,83,100.00
500,1920455,76,74,97.37
500,2130574,96,91,94.79
500,958418,75,74,98.67
500,1879668,98,98,100.00
500,1879670,74,74,100.00
500,2046920,106,105,99.06
500,2046928,104,100,96.15
500,2046931,89,88,98.88
500,959192,81,75,92.59
500,793082,68,56,82.35
500,2009124,111,104,93.69
500,2473834,94,89,94.68
500,1194192,125,122,97.60
500,437042,97,87,89.69
500,1194289,80,79,98.75
500,934453,85,80,94.12
500,2189492,83,75,90.36
500,840079,127,122,96.06
500,2658327,88,85,96.59
500,439108,80,79,98.75
500,396477,93,92,98.92
500,1427993,71,67,94.37
500,1647172,73,65,89.04
500,1900368,25,21,84.00
500,981127,80,75,93.75
500,2278267,106,103,97.17
500,2310122,101,101,100.00
500,802720,90,86,95.56
500,1220529,37,34,91.89
500,2530074,72,68,94.44
500,100825,70,65,92.86
500,473047,91,90,98.90
500,2181104,67,63,94.03
500,1193186,105,98,93.33
500,1972901,94,91,96.81
500,2528908,58,55,94.83
500,1727138,77,70,90.91
500,926320,73,68,93.15
500,2361602,69,65,94.20
500,1194368,51,50,98.04
500,272600,109,102,93.58
500,440737,81,77,95.06
500,2244191,78,72,92.31
500,1032181,77,72,93.51
500,2499641,91,85,93.41
500,2669663,87,87,100.00
500,827414,95,87,91.58
500,492980,52,52,100.00
500,956798,81,68,83.95
500,1004661,84,81,96.43
500,1388163,123,112,91.06
500,728542,70,57,81.43
500,1937948,82,75,91.46
500,848895,114,108,94.74
500,57206,67,55,82.09
500,2558990,74,67,90.54
500,2642163,94,87,92.55
500,590559,81,70,86.42
500,556597,115,104,90.43
500,842178,70,62,88.57
500,1231074,75,66,88.00
500,1853224,65,56,86.15
500,1682088,60,51,85.00
500,435852,36,29,80.56
500,1346055,50,47,94.00
500,2274427,97,93,95.88
500,1857170,88,74,84.09
500,814531,73,63,86.30
500,480738,96,89,92.71
500,229594,100,87,87.00
500,775598,59,51,86.44
500,2244011,58,51,87.93
500,2680372,82,71,86.59
500,135267,94,88,93.62
500,1509174,72,67,93.06
500,2013330,64,58,90.63
500,2435716,110,102,92.73
500,351564,97,87,89.69
500,429688,73,67,91.78
500,340314,80,73,91.25
500,464726,68,59,86.76
500,1049065,77,72,93.51
500,1265306,80,73,91.25
500,1232604,82,75,91.46
500,1514970,82,75,91.46
500,759220,105,97,92.38
500,1139331,85,78,91.76
500,53030,81,71,87.65
500,2103566,90,79,87.78
500,1940666,62,52,83.87
500,728530,78,69,88.46
500,1317270,115,106,92.17
500,814548,69,59,85.51
500,814565,78,69,88.46
500,814567,81,70,86.42
500,983216,87,79,90.80
500,1780021,66,60,90.91
500,566172,70,62,88.57
500,1948285,71,60,84.51
500,1948287,75,67,89.33
500,1948290,73,64,87.67
500,1948296,67,60,89.55
500,1948301,65,53,81.54
500,1948324,100,84,84.00
500,1948329,92,85,92.39
500,1948348,125,109,87.20
500,1948358,124,113,91.13
500,1948368,74,63,85.14
500,441330,92,83,90.22
500,2033762,75,65,86.67
500,2495370,89,80,89.89
500,2292345,98,92,93.88
500,618965,120,113,94.17
500,2253045,92,83,90.22
500,1793353,108,96,88.89
500,830657,98,89,90.82
500,830670,113,105,92.92
500,163301,73,64,87.67
500,79912,83,73,87.95
500,79919,87,82,94.25
500,79920,81,71,87.65
500,2554266,75,66,88.00
500,2596559,86,81,94.19
500,96567,108,99,91.67
500,2013266,82,70,85.37
500,2442450,94,89,94.68
500,351592,82,72,87.80
500,129583,118,109,92.37
500,86716,70,65,92.86
500,759224,80,69,86.25
500,85802,77,71,92.21
500,1550362,80,71,88.75
500,1735457,72,62,86.11
500,814538,79,73,92.41
500,144666,97,89,91.75
500,144669,74,63,85.14
500,144679,89,79,88.76
500,777994,118,109,92.37
500,2307021,88,76,86.36
500,1300769,120,109,90.83
500,1979274,99,91,91.92
500,909750,97,89,91.75
500,1558408,135,123,91.11
500,1975784,101,91,90.10
500,1981497,81,74,91.36
500,2307020,79,71,89.87
500,894239,148,143,96.62
500,2491735,92,83,90.22
500,365634,102,97,95.10
500,2150931,161,150,93.17
500,983763,116,110,94.83
500,402141,125,119,95.20
500,1912199,101,94,93.07
500,1370249,122,113,92.62
500,726155,124,113,91.13
500,43230,105,98,93.33
500,2478963,129,125,96.90
500,408094,107,100,93.46
500,2295100,118,109,92.37
500,2382009,61,55,90.16
500,875637,124,115,92.74
500,2257833,102,100,98.04
500,2301769,97,88,90.72
500,421850,161,151,93.79
500,325028,105,98,93.33
500,2313849,112,108,96.43
500,1155532,59,53,89.83
500,2566192,89,81,91.01
500,325117,94,93,98.94
500,400044,116,112,96.55
500,1954433,117,112,95.73
500,2583100,69,65,94.20
500,287823,137,132,96.35
500,184240,124,114,91.94
500,2089756,83,76,91.57
500,2089757,78,69,88.46
500,753565,131,124,94.66
500,753567,112,108,96.43
500,420019,70,65,92.86
500,480871,78,75,96.15
500,2110368,48,45,93.75
500,480872,88,79,89.77
500,472582,60,56,93.33
500,2523592,82,79,96.34
500,251731,42,41,97.62
500,2639270,100,97,97.00
500,1597977,72,70,97.22
500,551428,67,64,95.52
500,432543,77,74,96.10
500,590685,107,103,96.26
500,2607901,94,93,98.94
500,513113,94,91,96.81
500,1358842,43,40,93.02
500,391926,46,45,97.83
500,2012468,66,62,93.94
500,2641518,68,65,95.59
500,221374,75,70,93.33
500,1732232,83,80,96.39
500,854408,63,62,98.41
500,880629,74,67,90.54
500,2016318,61,60,98.36
500,1318350,71,70,98.59
500,1303850,122,119,97.54
500,1679262,49,47,95.92
500,2025191,97,95,97.94
500,765320,72,70,97.22
500,261430,81,80,98.77
500,480892,50,48,96.00
500,1444562,40,34,85.00
500,1444564,46,44,95.65
500,774480,55,53,96.36
500,774676,39,35,89.74
500,567013,71,68,95.77
500,1990434,54,51,94.44
500,2661943,82,73,89.02
500,1239933,63,61,96.83
500,1072553,71,70,98.59
500,234730,61,60,98.36
500,444893,86,85,98.84
500,823549,56,53,94.64
500,1997348,44,42,95.45
500,1120272,37,31,83.78
500,199297,83,79,95.18
500,199316,25,21,84.00
500,199352,107,100,93.46
500,199361,76,68,89.47
500,1664882,82,81,98.78
500,2000288,86,85,98.84
500,2671757,56,52,92.86
500,2671761,103,99,96.12
500,2671767,88,86,97.73
500,2671787,81,78,96.30
500,2295672,34,32,94.12
500,2631198,40,38,95.00
500,788771,56,52,92.86
500,2004777,101,99,98.02
500,497833,90,88,97.78
500,208597,44,43,97.73
500,1968221,44,43,97.73
500,480875,64,61,95.31
500,480884,57,56,98.25
500,480883,59,54,91.53
500,480876,78,76,97.44
500,480890,44,41,93.18
500,526897,92,89,96.74
500,1561507,86,85,98.84
500,635055,84,82,97.62
500,2658896,88,86,97.73
500,926347,86,80,93.02
500,315278,78,76,97.44
500,2558929,59,58,98.31
500,2144937,87,86,98.85
500,1063563,93,92,98.92
500,2457151,93,90,96.77
500,1138901,86,84,97.67
500,1331820,91,89,97.80
500,1371715,97,88,90.72
500,724299,79,78,98.73
500,2126078,95,90,94.74
500,2347776,79,74,93.67
500,2162297,95,87,91.58
500,2140576,96,95,98.96
500,433356,73,72,98.63
500,2131794,93,91,97.85
500,923776,67,62,92.54
500,830127,63,62,98.41
500,2277312,97,92,94.85
500,90092,77,74,96.10
500,465883,89,88,98.88
500,99574,69,67,97.10
500,1780163,77,73,94.81
500,1168083,98,97,98.98
500,1349971,57,56,98.25
500,2290531,55,47,85.45
500,378231,68,67,98.53
500,1288366,77,71,92.21
500,2486878,129,124,96.12
500,995681,54,50,92.59
500,2350858,80,77,96.25
500,336425,73,70,95.89
500,1735128,85,82,96.47
500,2305722,47,46,97.87
500,2624854,121,118,97.52
500,2080428,90,87,96.67
500,2618448,95,92,96.84
500,1404669,70,68,97.14
500,582469,72,71,98.61
500,1916472,95,91,95.79
500,2671764,80,69,86.25
500,1196000,63,61,96.83
500,1120831,84,78,92.86
500,1114095,74,70,94.59
500,286196,85,79,92.94
500,272756,96,92,95.83
500,2296493,72,67,93.06
500,374343,73,70,95.89
500,1421209,59,57,96.61
500,2342987,57,52,91.23
500,2302590,93,86,92.47
500,533930,96,89,92.71
500,468391,77,73,94.81
500,27426,66,62,93.94
500,525749,92,89,96.74
500,185371,78,72,92.31
500,701018,80,77,96.25
500,199853,62,56,90.32
500,211580,50,45,90.00
500,201644,56,53,94.64
500,256597,85,75,88.24
500,2120539,84,81,96.43
500,2496417,79,74,93.67
500,1024860,74,70,94.59
500,1285837,86,85,98.84
500,1409504,68,63,92.65
500,2075913,63,60,95.24
500,679303,98,93,94.90
500,163313,32,25,78.13
500,1578880,72,70,97.22
500,1947802,100,95,95.00
500,2656665,76,72,94.74
500,286505,56,52,92.86
500,590662,131,125,95.42
500,2097898,99,94,94.95
500,1645154,77,71,92.21
500,163315,72,64,88.89
500,1714127,87,86,98.85
500,500706,112,100,89.29
500,1602475,76,75,98.68
500,2395631,107,97,90.65
500,2395648,61,57,93.44
500,1811658,111,110,99.10
500,1602483,56,45,80.36
500,2229824,104,102,98.08
500,798526,93,88,94.62
500,386569,122,118,96.72
500,1137679,124,119,95.97
500,427018,117,113,96.58
500,973071,74,68,91.89
500,131850,87,83,95.40
500,168522,109,99,90.83
500,2516487,78,72,92.31
500,301656,105,101,96.19
500,925852,108,104,96.30
500,2648263,76,71,93.42
500,1055003,75,71,94.67
500,805893,116,110,94.83
500,1681735,70,67,95.71
500,1390206,75,73,97.33
500,429377,100,92,92.00
500,1971777,117,110,94.02
500,2564856,81,76,93.83
500,1602489,81,77,95.06
500,2400383,71,68,95.77
500,265233,74,68,91.89
500,768588,92,83,90.22
500,1986006,95,86,90.53
500,1067332,99,91,91.92
500,2242102,37,36,97.30
500,2040026,41,35,85.37
500,2040033,71,61,85.92
500,240613,94,85,90.43
500,82440,48,44,91.67
500,262138,70,62,88.57
500,968096,69,59,85.51
500,498594,75,67,89.33
500,134379,75,62,82.67
500,2248008,104,92,88.46
500,1058690,91,80,87.91
500,480100,78,74,94.87
500,262131,76,67,88.16
500,1462802,67,57,85.07
500,414293,73,61,83.56
500,508559,58,56,96.55
500,508569,99,95,95.96
500,1252083,80,72,90.00
500,645897,74,70,94.59
500,933575,73,69,94.52
500,1525414,69,67,97.10
500,2248053,85,76,89.41
500,504308,58,55,94.83
500,806102,87,76,87.36
500,144754,86,79,91.86
500,1757283,47,43,91.49
500,1757301,74,67,90.54
500,1757308,62,56,90.32
500,1757312,35,31,88.57
500,710628,58,47,81.03
500,1947489,94,86,91.49
500,262136,102,96,94.12
500,1500879,82,76,92.68
500,2491166,45,38,84.44
500,134375,72,59,81.94
500,117760,89,81,91.01
500,1376408,69,61,88.41
500,520427,74,62,83.78
500,665002,100,90,90.00
500,1940471,102,94,92.16
500,2077359,74,71,95.95
500,1219849,71,62,87.32
500,1293980,39,38,97.44
500,1462810,77,68,88.31
500,331346,81,71,87.65
500,331347,94,86,91.49
500,726159,129,123,95.35
500,1120319,34,27,79.41
500,2490586,129,123,95.35
500,2121324,132,123,93.18
500,1136360,122,117,95.90
500,2599866,120,118,98.33
500,1269451,126,120,95.24
500,467603,125,121,96.80
500,595628,140,137,97.86
500,2464334,100,97,97.00
500,1062476,130,125,96.15
500,2146418,129,123,95.35
500,812504,94,91,96.81
500,586909,113,105,92.92
500,2345832,136,132,97.06
500,1443958,72,69,95.83
500,820980,105,98,93.33
500,2162038,34,31,91.18
500,2568047,61,56,91.80
500,590047,128,123,96.09
500,1728159,123,121,98.37
500,303294,118,112,94.92
500,557652,120,117,97.50
500,1269381,108,105,97.22
500,2106951,85,77,90.59
500,515547,52,38,73.08
500,2513967,78,70,89.74
500,2015167,70,59,84.29
500,2558993,70,63,90.00
500,4520,69,64,92.75
500,763892,46,39,84.78
500,1550276,85,76,89.41
500,391440,97,91,93.81
500,2531245,71,61,85.92
500,604245,69,62,89.86
500,528445,66,51,77.27
500,577460,66,57,86.36
500,668771,68,57,83.82
500,903475,115,111,96.52
500,1867880,57,50,87.72
500,2149673,57,48,84.21
500,1317236,68,61,89.71
500,180000,96,87,90.63
500,1867903,75,69,92.00
500,2665823,77,72,93.51
500,419292,91,79,86.81
500,1139298,74,65,87.84
500,430066,124,110,88.71
500,1087466,71,64,90.14
500,1609725,79,70,88.61
500,2276072,116,109,93.97
500,30690,95,93,97.89
500,603832,117,110,94.02
500,639767,117,108,92.31
500,611771,115,108,93.91
500,1367249,96,90,93.75
500,2562339,115,109,94.78
500,1573004,118,108,91.53
500,979577,105,96,91.43
500,2153031,99,92,92.93
500,2027858,105,97,92.38
500,223722,119,110,92.44
500,170447,106,100,94.34
500,2569055,108,99,91.67
500,151303,128,127,99.22
500,1177917,111,103,92.79
500,2641722,135,128,94.81
500,1138375,103,94,91.26
500,957726,131,121,92.37
500,18065,105,98,93.33
500,2307024,150,141,94.00
500,1696848,128,121,94.53
500,365626,99,93,93.94
500,83883,57,55,96.49
500,2363591,97,93,95.88
500,979884,128,123,96.09
500,968769,139,133,95.68
500,401310,123,114,92.68
500,2307009,26,21,80.77
500,2066764,90,85,94.44
500,25555,92,87,94.57
500,757530,100,94,94.00
500,2363613,101,95,94.06
500,1594596,112,107,95.54
500,2151045,123,115,93.50
500,1518915,99,97,97.98
500,815795,83,80,96.39
500,884660,103,100,97.09
500,2191864,81,79,97.53
500,455190,98,93,94.90
500,456256,88,84,95.45
500,224235,73,67,91.78
500,2399990,90,83,92.22
500,476528,167,164,98.20
500,2609586,126,122,96.83
500,1014324,135,127,94.07
500,231213,109,107,98.17
500,1473023,146,137,93.84
500,820974,128,123,96.09
500,448430,113,107,94.69
500,2193335,122,113,92.62
500,1107309,91,85,93.41
500,2558851,115,111,96.52
500,1972159,85,76,89.41
500,2140569,96,91,94.79
500,612232,126,121,96.03
500,2562313,127,124,97.64
500,2568332,91,87,95.60
500,2142167,118,111,94.07
500,1221516,100,94,94.00
500,1220713,150,149,99.33
500,88564,93,86,92.47
500,1131873,163,159,97.55
500,2143293,94,91,96.81
500,2398953,128,126,98.44
500,1095646,69,65,94.20
500,2270536,99,89,89.90
500,1885998,88,85,96.59
500,1901158,131,124,94.66
500,548663,139,135,97.12
500,684572,106,94,88.68
500,140936,52,51,98.08
500,2652913,92,90,97.83
500,2454732,112,109,97.32
500,2118937,38,38,100.00
500,1077800,80,76,95.00
500,1120300,36,29,80.56
500,1331631,36,35,97.22
500,2047269,128,127,99.22
500,205666,99,96,96.97
500,330094,143,139,97.20
500,749578,97,93,95.88
500,248304,82,74,90.24
500,2050127,114,109,95.61
500,962922,79,70,88.61
500,1947511,74,66,89.19
500,2022944,78,73,93.59
500,1091113,79,72,91.14
500,1155727,67,63,94.03
500,94940,77,73,94.81
500,1980551,86,81,94.19
500,2065782,101,97,96.04
500,2538447,102,97,95.10
500,645899,75,70,93.33
500,2525318,70,64,91.43
500,1058670,80,73,91.25
500,508551,78,70,89.74
500,1070326,104,97,93.27
500,1745010,59,51,86.44
500,508511,104,101,97.12
500,866752,70,66,94.29
500,1521401,72,65,90.28
500,2274632,91,86,94.51
500,2655968,69,63,91.30
500,1717731,55,48,87.27
500,1894269,67,62,92.54
500,1462803,71,64,90.14
500,1462807,78,69,88.46
500,710580,71,60,84.51
500,920775,54,51,94.44
500,1871538,109,105,96.33
500,1409326,53,48,90.57
500,2187531,67,59,88.06
500,1409327,61,57,93.44
500,632239,138,128,92.75
500,2187528,103,94,91.26
500,1308292,84,69,82.14
500,2222561,70,68,97.14
500,2030697,72,64,88.89
500,240122,59,56,94.92
500,2067897,98,93,94.90
500,1784462,89,83,93.26
500,1977813,66,65,98.48
500,553290,112,107,95.54
500,1731250,95,87,91.58
500,2182160,63,58,92.06
500,1899108,53,44,83.02
500,1818,130,121,93.08
500,382284,76,73,96.05
500,1116157,128,125,97.66
500,340032,86,80,93.02
500,377775,115,105,91.30
500,2089755,69,60,86.96
500,681091,110,106,96.36
500,1585649,87,83,95.40
500,2238124,91,83,91.21
500,1273730,56,52,92.86
500,2354559,77,70,90.91
500,508159,104,100,96.15
500,1600097,45,39,86.67
500,2198944,63,54,85.71
500,647291,63,59,93.65
500,2313895,90,84,93.33
500,333936,70,64,91.43
500,1269281,82,78,95.12
500,1034321,125,119,95.20
500,331501,112,103,91.96
500,639770,80,77,96.25
500,230770,124,111,89.52
500,1818831,141,133,94.33
500,241465,97,91,93.81
500,2153034,124,114,91.94
500,834799,118,112,94.92
500,361904,80,77,96.25
500,1624469,124,119,95.97
500,2625605,89,86,96.63
500,884686,100,91,91.00
500,1067187,75,71,94.67
500,1632537,45,40,88.89
500,995296,62,54,87.10
500,27409,66,57,86.36
500,53048,72,65,90.28
500,138920,64,61,95.31
500,2005195,59,49,83.05
500,1191910,67,57,85.07
500,2330872,93,84,90.32
500,2644741,33,27,81.82
500,416997,50,43,86.00
500,165923,70,67,95.71
500,165937,82,73,89.02
500,43067,88,76,86.36
500,2186747,80,74,92.50
500,386540,101,93,92.08
500,1894561,46,39,84.78
500,1887542,113,105,92.92
500,344721,117,109,93.16
500,1562197,77,66,85.71
500,633749,84,78,92.86
500,144852,98,92,93.88
500,1135858,119,110,92.44
500,1899723,47,41,87.23
500,462060,76,73,96.05
500,1569384,110,102,92.73
500,1778957,84,82,97.62
500,2014091,93,91,97.85
500,930437,48,44,91.67
500,1216380,90,85,94.44
500,1816170,64,56,87.50
500,607632,115,104,90.43
500,1943089,73,68,93.15
500,393737,59,57,96.61
500,377264,81,75,92.59
500,1067580,53,42,79.25
500,1179521,49,42,85.71
500,608933,56,48,85.71
500,2496141,63,57,90.48
500,1826627,52,50,96.15
500,1326797,63,52,82.54
500,1201037,114,108,94.74
500,1956130,79,73,92.41
500,1457587,38,27,71.05
500,1457598,61,57,93.44
500,1166412,90,80,88.89
500,1753714,55,46,83.64
500,2172686,85,82,96.47
500,2172704,52,44,84.62
500,2257097,97,92,94.85
500,1503676,56,49,87.50
500,793084,53,44,83.02
500,256563,94,90,95.74
500,1265323,114,105,92.11
500,1550374,101,92,91.09
500,1089189,95,90,94.74
500,351551,87,77,88.51
500,1929442,67,60,89.55
500,1139312,88,79,89.77
500,87468,70,60,85.71
500,846419,65,58,89.23
500,129593,94,86,91.49
500,1853215,76,69,90.79
500,1010300,77,71,92.21
500,2070972,80,75,93.75
500,814558,69,59,85.51
500,814581,61,54,88.52
500,814592,92,84,91.30
500,144643,98,87,88.78
500,144653,108,99,91.67
500,144656,121,112,92.56
500,1403135,74,68,91.89
500,189982,76,67,88.16
500,1702749,90,84,93.33
500,278286,76,63,82.89
500,320165,92,83,90.22
500,363554,74,65,87.84
500,657262,89,83,93.26
500,323313,125,121,96.80
500,870863,70,64,91.43
500,2295132,55,50,90.91
500,2295133,54,49,90.74
500,2295137,63,56,88.89
500,1835115,111,107,96.40
500,1795048,109,99,90.83
500,2423751,102,91,89.22
500,2423849,75,67,89.33
500,1336261,79,74,93.67
500,1671968,106,100,94.34
500,1462815,75,64,85.33
500,2384973,77,68,88.31
500,835456,136,128,94.12
500,2596568,60,51,85.00
500,2571289,91,86,94.51
500,1151787,70,64,91.43
500,2491772,65,59,90.77
500,838727,68,64,94.12
500,1823176,64,55,85.94
500,1785892,89,82,92.13
500,2644679,89,84,94.38
500,2474979,60,52,86.67
500,1816550,52,46,88.46
500,1217098,96,93,96.88
500,548884,43,28,65.12
500,1430295,102,96,94.12
500,2265712,106,99,93.40
500,2538136,57,49,85.96
500,2179567,104,101,97.12
500,2231043,71,59,83.10
