query_id,doc_id,total_nnz,unused_nnz,unused_pct
5000,7344315,87,78,89.66
5000,3638297,67,56,83.58
5000,437326,85,77,90.59
5000,4046118,60,58,96.67
5000,1036079,73,67,91.78
5000,7939661,84,81,96.43
5000,6287044,64,58,90.63
5000,3768284,87,72,82.76
5000,8184299,61,56,91.80
5000,1032223,65,57,87.69
5000,1946891,77,67,87.01
5000,165490,55,45,81.82
5000,4293603,58,49,84.48
5000,2932973,76,69,90.79
5000,8033242,69,66,95.65
5000,6915738,72,67,93.06
5000,348877,69,65,94.20
5000,1455299,64,61,95.31
5000,8086345,66,54,81.82
5000,6432782,64,55,85.94
5000,4356566,63,62,98.41
5000,6709858,85,76,89.41
5000,356022,70,54,77.14
5000,6022920,86,77,89.53
5000,4781967,86,74,86.05
5000,642365,79,70,88.61
5000,1471861,59,44,74.58
5000,87989,59,50,84.75
5000,4648811,54,49,90.74
5000,5342833,63,53,84.13
5000,8113456,64,58,90.63
5000,4248232,58,51,87.93
5000,2314944,81,70,86.42
5000,4665747,64,56,87.50
5000,4943914,77,70,90.91
5000,2874456,70,59,84.29
5000,1084800,56,53,94.64
5000,2054577,98,87,88.78
5000,7167541,65,51,78.46
5000,6485045,68,59,86.76
5000,6485046,65,54,83.08
5000,3342843,66,58,87.88
5000,1774117,71,65,91.55
5000,3942561,91,81,89.01
5000,1568949,68,57,83.82
5000,2932572,84,70,83.33
5000,6659800,67,57,85.07
5000,5893034,67,59,88.06
5000,8010967,111,99,89.19
5000,6575338,90,83,92.22
5000,6913548,69,58,84.06
5000,2054739,89,78,87.64
5000,6723141,95,86,90.53
5000,1035001,100,89,89.00
5000,5543054,70,66,94.29
5000,3488283,66,58,87.88
5000,5769549,65,60,92.31
5000,8556107,73,67,91.78
5000,2556658,86,77,89.53
5000,3342842,57,50,87.72
5000,2392303,91,77,84.62
5000,3990801,68,59,86.76
5000,3647890,78,70,89.74
5000,7097126,66,60,90.91
5000,349158,85,75,88.24
5000,1327100,64,53,82.81
5000,1229023,57,48,84.21
5000,3255036,82,73,89.02
5000,550219,75,58,77.33
5000,3339965,60,55,91.67
5000,2816104,64,58,90.63
5000,6277039,94,75,79.79
5000,3543790,88,73,82.95
5000,2448390,88,82,93.18
5000,4161296,70,66,94.29
5000,2736384,92,82,89.13
5000,1120389,112,103,91.96
5000,1140326,110,99,90.00
5000,1066076,71,55,77.46
5000,4981162,93,87,93.55
5000,8572206,74,62,83.78
5000,4018638,70,65,92.86
5000,2572597,95,91,95.79
5000,151668,65,60,92.31
5000,1554627,88,76,86.36
5000,6499729,80,74,92.50
5000,10489,82,69,84.15
5000,4068099,94,86,91.49
5000,463320,78,70,89.74
5000,4855579,109,81,74.31
5000,208302,66,66,100.00
5000,7361788,77,66,85.71
5000,4477982,69,62,89.86
5000,7515916,76,65,85.53
5000,1085841,92,86,93.48
5000,3206381,91,85,93.41
5000,1427861,57,52,91.23
5000,3313048,79,77,97.47
5000,8205524,63,47,74.60
5000,2535116,86,72,83.72
5000,5699109,77,57,74.03
5000,5596029,54,35,64.81
5000,1704727,94,73,77.66
5000,5211478,61,50,81.97
5000,7449717,54,39,72.22
5000,6497031,77,67,87.01
5000,6940152,71,66,92.96
5000,2100696,91,78,85.71
5000,6098301,64,51,79.69
5000,7431037,75,64,85.33
5000,5941337,68,56,82.35
5000,7114162,89,74,83.15
5000,6775782,87,72,82.76
5000,5142163,53,39,73.58
5000,4230444,68,60,88.24
5000,7388341,73,59,80.82
5000,5678344,59,44,74.58
5000,6647936,51,38,74.51
5000,977573,54,42,77.78
5000,4717560,49,34,69.39
5000,5260869,83,70,84.34
5000,7334707,86,79,91.86
5000,5804027,83,78,93.98
5000,1690142,57,53,92.98
5000,5804023,70,64,91.43
5000,5690912,34,34,100.00
5000,6910780,57,50,87.72
5000,161167,69,66,95.65
5000,8438580,50,48,96.00
5000,2630057,88,85,96.59
5000,7908001,79,78,98.73
5000,7632181,62,59,95.16
5000,3897415,71,68,95.77
5000,3894520,84,77,91.67
5000,5136668,78,72,92.31
5000,3463635,65,61,93.85
5000,5807034,90,83,92.22
5000,8729560,66,65,98.48
5000,866750,45,45,100.00
5000,4183127,106,89,83.96
5000,3362789,81,79,97.53
5000,462689,46,45,97.83
5000,5579520,52,49,94.23
5000,469382,80,78,97.50
5000,6552278,42,42,100.00
5000,4891048,70,69,98.57
5000,7520387,73,67,91.78
5000,2275502,69,68,98.55
5000,3519317,52,46,88.46
5000,6843406,73,63,86.30
5000,2834108,75,68,90.67
5000,7807631,63,61,96.83
5000,2977803,64,58,90.63
5000,8370350,69,69,100.00
5000,8234897,64,63,98.44
5000,3404971,58,52,89.66
5000,2853385,49,46,93.88
5000,235643,57,56,98.25
5000,4653020,66,56,84.85
5000,8392681,58,54,93.10
5000,2868199,66,58,87.88
5000,5927879,65,63,96.92
5000,8608283,100,86,86.00
5000,4611040,84,77,91.67
5000,848576,104,89,85.58
5000,6907969,99,82,82.83
5000,7759705,101,91,90.10
5000,8154789,44,35,79.55
5000,1859848,90,74,82.22
5000,2275442,79,60,75.95
5000,7789321,79,64,81.01
5000,3487016,99,81,81.82
5000,8211880,95,85,89.47
5000,6087506,91,76,83.52
5000,2364083,56,50,89.29
5000,895764,66,55,83.33
5000,7889314,71,65,91.55
5000,7071801,78,66,84.62
5000,5807497,68,60,88.24
5000,3324632,79,66,83.54
5000,7659962,103,95,92.23
5000,5847515,72,64,88.89
5000,2216678,66,64,96.97
5000,6938441,86,74,86.05
5000,6539233,58,57,98.28
5000,8468917,76,65,85.53
5000,1830671,66,55,83.33
5000,2827212,71,55,77.46
5000,1311453,76,68,89.47
5000,629619,86,72,83.72
5000,3532878,73,62,84.93
5000,6443205,52,43,82.69
5000,4643430,67,65,97.01
5000,1054745,79,68,86.08
5000,3130344,57,48,84.21
5000,1620761,74,59,79.73
5000,1620763,80,62,77.50
5000,379830,77,54,70.13
5000,933319,58,45,77.59
5000,252449,84,68,80.95
5000,6212521,74,63,85.14
5000,7867603,51,43,84.31
5000,2621636,83,65,78.31
5000,7219975,84,69,82.14
5000,7225700,64,63,98.44
5000,616622,76,64,84.21
5000,3083547,68,59,86.76
5000,5699362,74,65,87.84
5000,892953,73,62,84.93
5000,1991717,69,55,79.71
5000,1720222,81,72,88.89
5000,6008994,85,75,88.24
5000,6653105,61,54,88.52
5000,7885428,71,63,88.73
5000,8609914,85,76,89.41
5000,8330588,51,48,94.12
5000,7382103,85,63,74.12
5000,1410282,73,62,84.93
5000,8321328,75,71,94.67
5000,6713884,71,67,94.37
5000,907511,102,85,83.33
5000,7087817,80,67,83.75
5000,5717091,94,76,80.85
5000,638808,59,56,94.92
5000,7549726,58,45,77.59
5000,1196517,68,59,86.76
5000,7558927,52,47,90.38
5000,4519834,60,45,75.00
5000,2450435,63,53,84.13
5000,4250630,81,63,77.78
5000,1525263,73,61,83.56
5000,393780,102,96,94.12
5000,1996864,65,63,96.92
5000,5617453,60,54,90.00
5000,500264,69,64,92.75
5000,3469444,71,66,92.96
5000,3608374,89,79,88.76
5000,7816531,73,62,84.93
5000,8384395,63,55,87.30
5000,6187574,87,83,95.40
5000,5342839,51,42,82.35
5000,6304829,100,92,92.00
5000,653295,87,72,82.76
5000,6763231,69,59,85.51
5000,5063796,81,74,91.36
5000,5302209,51,49,96.08
5000,3572214,53,49,92.45
5000,5063800,68,60,88.24
5000,6145564,43,39,90.70
5000,7028999,64,61,95.31
5000,5444066,48,47,97.92
5000,215278,56,52,92.86
5000,7896204,88,80,90.91
5000,3045748,87,76,87.36
5000,5063801,29,26,89.66
5000,7546264,59,59,100.00
5000,8384632,48,48,100.00
5000,6873230,41,41,100.00
5000,3503455,50,50,100.00
5000,6552282,65,65,100.00
5000,3951542,85,83,97.65
5000,4920609,56,51,91.07
5000,6785707,88,75,85.23
5000,1439423,88,72,81.82
5000,4493277,83,71,85.54
5000,6876147,65,62,95.38
5000,1263279,104,97,93.27
5000,8079194,89,82,92.13
5000,5150750,105,84,80.00
5000,5493037,112,90,80.36
5000,8369952,53,48,90.57
5000,5568779,71,69,97.18
5000,1862110,62,52,83.87
5000,366625,78,66,84.62
5000,6035147,74,57,77.03
5000,2827031,81,68,83.95
5000,5699105,66,51,77.27
5000,4500804,89,76,85.39
5000,5353959,63,52,82.54
5000,611286,97,81,83.51
5000,2009146,73,61,83.56
5000,6783799,88,72,81.82
5000,8445013,72,59,81.94
5000,985455,53,43,81.13
5000,4712744,76,74,97.37
5000,2644317,93,79,84.95
5000,6841262,35,33,94.29
5000,8580987,86,85,98.84
5000,7017370,85,69,81.18
5000,1084911,81,72,88.89
5000,809835,76,66,86.84
5000,6208442,54,43,79.63
5000,3851982,75,71,94.67
5000,816886,52,48,92.31
5000,1926113,71,69,97.18
5000,6785712,83,72,86.75
5000,3774287,63,60,95.24
5000,7781603,85,77,90.59
5000,2496530,68,57,83.82
5000,5813734,95,83,87.37
5000,1473244,69,65,94.20
5000,8810058,85,77,90.59
5000,4685683,81,72,88.89
5000,4241384,73,69,94.52
5000,4147124,60,47,78.33
5000,7616825,64,57,89.06
5000,832569,73,65,89.04
5000,1324187,57,44,77.19
5000,228179,88,79,89.77
5000,4720451,88,85,96.59
5000,3211679,42,41,97.62
5000,860503,92,82,89.13
5000,6009416,84,74,88.10
5000,991350,111,93,83.78
5000,5535581,72,65,90.28
5000,8604413,79,57,72.15
5000,7630699,81,75,92.59
5000,6222193,84,83,98.81
5000,2780745,70,63,90.00
5000,2907969,79,71,89.87
5000,7786149,76,64,84.21
5000,3504731,67,62,92.54
5000,4375767,100,95,95.00
5000,6432312,43,36,83.72
5000,6914633,76,67,88.16
5000,695927,55,52,94.55
5000,3049740,77,72,93.51
5000,1590295,69,65,94.20
5000,3184703,87,80,91.95
5000,8151886,79,72,91.14
5000,5693203,60,53,88.33
5000,5808791,68,57,83.82
5000,3257573,48,44,91.67
5000,8711253,98,88,89.80
5000,3875399,62,57,91.94
5000,5259974,54,52,96.30
5000,583016,69,61,88.41
5000,6079208,95,85,89.47
5000,5526803,64,64,100.00
5000,1798745,60,59,98.33
5000,3457809,52,47,90.38
5000,7739072,58,50,86.21
5000,417510,59,55,93.22
5000,4228443,51,43,84.31
5000,1801548,50,47,94.00
5000,4570098,39,38,97.44
5000,221764,64,62,96.88
5000,2818583,60,59,98.33
5000,3178264,71,66,92.96
5000,7877478,70,70,100.00
5000,4013189,86,78,90.70
5000,8392220,70,68,97.14
5000,934084,100,94,94.00
5000,3694881,85,84,98.82
5000,3564742,83,77,92.77
5000,807657,85,76,89.41
5000,2188945,73,54,73.97
5000,1368885,68,60,88.24
5000,6760844,65,57,87.69
5000,7723841,57,52,91.23
5000,1704725,76,58,76.32
5000,3617070,97,87,89.69
5000,1572146,86,74,86.05
5000,999902,49,39,79.59
5000,449703,75,70,93.33
5000,6946303,77,63,81.82
5000,8591608,71,59,83.10
5000,8596199,78,69,88.46
5000,1663462,92,78,84.78
5000,8620377,73,65,89.04
5000,7364495,89,75,84.27
5000,3485027,81,71,87.65
5000,4878621,72,59,81.94
5000,5573166,89,74,83.15
5000,1553120,102,89,87.25
5000,969039,109,104,95.41
5000,3901368,65,52,80.00
5000,3641151,46,31,67.39
5000,6933551,79,71,89.87
5000,1824252,59,42,71.19
5000,2386766,81,72,88.89
5000,7517039,77,63,81.82
5000,6420044,77,66,85.71
5000,4497226,69,52,75.36
5000,2839082,79,67,84.81
5000,368638,77,63,81.82
5000,5063637,72,52,72.22
5000,1207278,74,65,87.84
5000,4108169,96,74,77.08
5000,3697902,78,70,89.74
5000,4943101,75,71,94.67
5000,3985748,63,57,90.48
5000,7171405,84,69,82.14
5000,959007,71,54,76.06
5000,5855703,89,71,79.78
5000,1623723,83,73,87.95
5000,2877939,95,82,86.32
5000,761290,82,71,86.59
5000,1968913,55,52,94.55
5000,7274738,72,62,86.11
5000,8191611,51,50,98.04
5000,6673085,83,77,92.77
5000,7073304,44,35,79.55
5000,2415212,62,57,91.94
5000,2165274,80,77,96.25
5000,610710,63,54,85.71
5000,1406018,71,64,90.14
5000,8304322,81,71,87.65
5000,6647986,98,90,91.84
5000,2901447,95,91,95.79
5000,8294676,66,65,98.48
5000,1799462,77,75,97.40
5000,154278,74,70,94.59
5000,8082338,83,76,91.57
5000,2372385,55,55,100.00
5000,4044448,57,56,98.25
5000,3731125,74,73,98.65
5000,3316011,67,65,97.01
5000,7791094,68,64,94.12
5000,1662869,75,68,90.67
5000,5833279,75,69,92.00
5000,3459201,63,62,98.41
5000,303253,67,66,98.51
5000,4145123,42,41,97.62
5000,8038090,60,57,95.00
5000,280771,74,74,100.00
5000,7059511,77,77,100.00
5000,2211892,65,65,100.00
5000,554387,64,62,96.88
5000,8019187,95,95,100.00
5000,560469,48,48,100.00
5000,1163952,52,52,100.00
5000,5416918,52,38,73.08
5000,6080732,52,52,100.00
5000,2689592,82,82,100.00
5000,7323499,68,68,100.00
5000,3185031,77,73,94.81
5000,6645867,57,55,96.49
5000,6504327,90,84,93.33
5000,6500360,77,69,89.61
5000,974398,62,62,100.00
5000,1597614,74,74,100.00
5000,5334169,68,64,94.12
5000,227969,68,66,97.06
5000,1194492,72,62,86.11
5000,2852218,101,98,97.03
5000,7001686,70,69,98.57
5000,4239593,74,73,98.65
5000,7146492,82,82,100.00
5000,106949,80,77,96.25
5000,106951,68,59,86.76
5000,8536864,64,64,100.00
5000,300802,72,62,86.11
5000,2092358,83,83,100.00
5000,5698118,79,74,93.67
5000,3613525,48,45,93.75
5000,8601224,55,53,96.36
5000,8586315,109,102,93.58
5000,1107645,93,81,87.10
5000,5709541,103,91,88.35
5000,6392811,74,64,86.49
5000,6366531,74,70,94.59
5000,8454935,62,61,98.39
5000,7223799,74,69,93.24
5000,2395057,84,82,97.62
5000,6218259,94,88,93.62
5000,4013530,92,90,97.83
5000,5840547,49,47,95.92
5000,2371231,81,80,98.77
5000,8162616,73,69,94.52
5000,8166531,69,63,91.30
5000,7484691,100,93,93.00
5000,7076785,71,64,90.14
5000,7489853,75,69,92.00
5000,2942004,95,91,95.79
5000,8188200,77,74,96.10
5000,870606,54,52,96.30
5000,1810408,53,44,83.02
5000,6969757,88,75,85.23
5000,5177587,97,85,87.63
5000,5877976,51,48,94.12
5000,6707032,64,60,93.75
5000,7257474,72,63,87.50
5000,6308316,61,60,98.36
5000,2433181,54,49,90.74
5000,5200140,99,83,83.84
5000,1889116,68,61,89.71
5000,1889117,79,69,87.34
5000,7695659,67,58,86.57
5000,379318,77,62,80.52
5000,7440024,103,93,90.29
5000,5928334,94,84,89.36
5000,1921054,80,71,88.75
5000,5234948,81,74,91.36
5000,3577806,60,57,95.00
5000,3166832,71,71,100.00
5000,2623584,82,72,87.80
5000,2623585,79,69,87.34
5000,8205134,72,63,87.50
5000,2937403,87,73,83.91
5000,8301915,90,79,87.78
5000,5994920,102,96,94.12
5000,8216973,79,61,77.22
5000,1202871,115,100,86.96
5000,1316950,102,95,93.14
5000,6181307,138,125,90.58
5000,7496924,81,58,71.60
5000,1002092,118,107,90.68
5000,6116766,98,85,86.73
5000,2380947,107,96,89.72
5000,2304571,95,82,86.32
5000,435697,88,83,94.32
5000,1308982,63,54,85.71
5000,5844513,97,85,87.63
5000,6021411,107,89,83.18
5000,8493057,73,67,91.78
5000,2411333,134,117,87.31
5000,618526,91,74,81.32
5000,8381359,86,68,79.07
5000,8301575,76,66,86.84
5000,4708431,83,75,90.36
5000,5305679,71,60,84.51
5000,8393383,92,79,85.87
5000,8393384,83,72,86.75
5000,2865114,112,101,90.18
5000,1913616,98,85,86.73
5000,1228865,98,83,84.69
5000,2610923,76,69,90.79
5000,8830126,71,64,90.14
5000,965334,91,74,81.32
5000,3726063,94,84,89.36
5000,1800803,74,55,74.32
5000,1800806,93,75,80.65
5000,3871896,56,41,73.21
5000,6531657,67,58,86.57
5000,434469,80,65,81.25
5000,5586640,102,84,82.35
5000,6500774,90,76,84.44
5000,8614613,32,26,81.25
5000,2494520,77,54,70.13
5000,6088243,81,70,86.42
5000,6909401,84,71,84.52
5000,4870001,80,67,83.75
5000,868454,82,62,75.61
5000,6935459,71,61,85.92
5000,2502444,77,64,83.12
5000,6378733,75,54,72.00
5000,1524643,83,71,85.54
5000,6918373,81,63,77.78
5000,5118428,73,56,76.71
5000,6967929,48,30,62.50
5000,6544026,40,31,77.50
5000,6360622,78,64,82.05
5000,3182063,111,101,90.99
5000,4703089,88,70,79.55
5000,6641009,62,49,79.03
5000,1954680,69,50,72.46
5000,2510984,53,41,77.36
5000,4569630,50,39,78.00
5000,5879270,93,79,84.95
5000,3941963,68,53,77.94
5000,2290437,53,44,83.02
5000,4500702,78,61,78.21
5000,505204,107,90,84.11
5000,8660499,89,76,85.39
5000,1760680,92,77,83.70
5000,4382492,78,62,79.49
5000,7443702,98,83,84.69
5000,1368171,77,67,87.01
5000,6207520,79,63,79.75
5000,2341881,104,86,82.69
5000,5612598,73,61,83.56
5000,7472297,84,76,90.48
5000,5389640,83,73,87.95
5000,6164658,78,63,80.77
5000,4047440,114,102,89.47
5000,8617966,80,72,90.00
5000,5181623,93,81,87.10
5000,2320659,84,72,85.71
5000,5232153,120,104,86.67
5000,6826430,73,60,82.19
5000,6925083,73,59,80.82
5000,636933,67,58,86.57
5000,749324,107,89,83.18
5000,1311775,70,58,82.86
5000,8520832,65,54,83.08
5000,4781234,82,70,85.37
5000,3362295,90,81,90.00
5000,7424483,117,95,81.20
5000,3099481,97,84,86.60
5000,3623578,136,118,86.76
5000,614747,72,55,76.39
5000,1301228,122,108,88.52
5000,489349,112,97,86.61
5000,4537826,65,50,76.92
5000,2563071,115,101,87.83
5000,8069613,68,57,83.82
5000,8153237,95,87,91.58
5000,4958178,93,82,88.17
5000,4958202,72,68,94.44
5000,3854713,92,77,83.70
5000,127993,64,59,92.19
5000,407030,96,86,89.58
5000,133652,75,62,82.67
5000,5106743,82,64,78.05
5000,4518836,69,60,86.96
5000,5966482,69,61,88.41
5000,1664150,63,50,79.37
5000,1157599,66,58,87.88
5000,7242918,49,42,85.71
5000,6962083,62,54,87.10
5000,2078656,84,77,91.67
5000,2244144,98,90,91.84
5000,7518345,88,81,92.05
5000,6558047,83,62,74.70
5000,2644844,67,61,91.04
5000,7484092,65,54,83.08
5000,2559997,73,60,82.19
5000,712491,88,79,89.77
5000,3324492,96,86,89.58
5000,3641147,85,73,85.88
5000,1154847,94,87,92.55
5000,4585940,92,84,91.30
5000,5131455,87,77,88.51
5000,4049261,79,71,89.87
5000,6929810,98,83,84.69
5000,5008050,78,72,92.31
5000,8753590,81,76,93.83
5000,7366929,62,52,83.87
5000,5865122,86,78,90.70
5000,2119991,77,69,89.61
5000,3488985,84,69,82.14
5000,7187199,85,75,88.24
5000,7366771,66,60,90.91
5000,1962725,95,83,87.37
5000,983521,69,62,89.86
5000,6378372,58,52,89.66
5000,8155402,76,69,90.79
5000,5668962,47,38,80.85
5000,449702,73,69,94.52
5000,850035,74,68,91.89
5000,7623916,74,56,75.68
5000,3363572,68,63,92.65
5000,8623677,64,52,81.25
5000,6010875,76,71,93.42
5000,6011350,79,64,81.01
5000,7538428,79,67,84.81
5000,7261607,78,65,83.33
5000,4363997,82,73,89.02
5000,8650906,59,52,88.14
5000,1612363,73,61,83.56
5000,1612367,71,61,85.92
5000,8254492,91,83,91.21
5000,5919840,90,83,92.22
5000,1223966,78,68,87.18
5000,1454849,110,105,95.45
5000,2227398,100,96,96.00
5000,8598221,91,84,92.31
5000,4496970,93,80,86.02
5000,3635738,90,78,86.67
5000,4294755,73,63,86.30
5000,1984982,87,77,88.51
5000,693894,78,71,91.03
5000,4740148,95,92,96.84
5000,5025862,80,73,91.25
5000,7102331,76,70,92.11
5000,4585943,69,60,86.96
5000,2928070,99,91,91.92
5000,3049210,80,73,91.25
5000,3467660,103,100,97.09
5000,1533764,54,47,87.04
5000,7879378,98,88,89.80
5000,7331441,85,78,91.76
5000,1441956,72,66,91.67
5000,225174,102,94,92.16
5000,7821472,78,64,82.05
5000,1344885,62,45,72.58
5000,4261248,81,71,87.65
5000,5934167,78,69,88.46
5000,7859720,63,61,96.83
5000,7725550,72,65,90.28
5000,5379391,57,48,84.21
5000,3865591,81,72,88.89
5000,1022691,74,69,93.24
5000,2801125,61,56,91.80
5000,3051368,88,77,87.50
5000,2605912,63,56,88.89
5000,3361625,83,69,83.13
5000,2422975,71,66,92.96
5000,4490152,74,59,79.73
5000,7227952,65,47,72.31
5000,4852894,55,53,96.36
5000,6517315,71,63,88.73
5000,4638769,78,68,87.18
5000,1532893,109,96,88.07
5000,2574162,75,69,92.00
5000,3632576,77,71,92.21
5000,8815921,99,91,91.92
5000,7640703,80,64,80.00
5000,4962111,72,68,94.44
5000,8435122,66,63,95.45
5000,5286270,78,65,83.33
5000,391207,75,69,92.00
5000,7159912,89,77,86.52
5000,5148817,73,69,94.52
5000,8396192,95,82,86.32
5000,316978,62,61,98.39
5000,3606403,59,58,98.31
5000,4841535,83,72,86.75
5000,3272131,68,57,83.82
5000,6681028,51,45,88.24
5000,6377608,74,55,74.32
5000,8072688,83,75,90.36
5000,276445,66,60,90.91
5000,3598452,81,77,95.06
5000,451329,102,101,99.02
5000,7460387,84,79,94.05
5000,2779260,97,89,91.75
5000,1988985,40,30,75.00
5000,1999766,93,77,82.80
5000,8568632,86,75,87.21
5000,6289136,87,69,79.31
5000,7080250,62,59,95.16
5000,1668689,63,54,85.71
5000,6766834,66,63,95.45
5000,7593095,79,62,78.48
5000,2273401,77,66,85.71
5000,5428981,67,59,88.06
5000,6946550,87,80,91.95
5000,7604040,60,47,78.33
5000,3073364,84,73,86.90
5000,8601688,95,89,93.68
5000,6798011,76,72,94.74
5000,559266,68,61,89.71
5000,5806044,102,99,97.06
5000,1267939,75,66,88.00
5000,4737550,65,61,93.85
5000,7796706,88,80,90.91
5000,1967777,91,87,95.60
5000,7190809,46,42,91.30
5000,2638471,68,60,88.24
5000,1287401,75,71,94.67
5000,586695,69,61,88.41
5000,7507903,87,84,96.55
5000,6796109,62,55,88.71
5000,881508,86,82,95.35
5000,1661038,87,77,88.51
5000,1688897,89,85,95.51
5000,1298361,61,48,78.69
5000,8321989,91,68,74.73
5000,8013208,83,77,92.77
5000,595562,69,61,88.41
5000,6963292,76,67,88.16
5000,4171081,100,87,87.00
5000,3611971,98,93,94.90
5000,2273403,80,72,90.00
5000,2273404,100,82,82.00
5000,2273407,80,74,92.50
5000,2273408,59,51,86.44
5000,2828962,92,84,91.30
5000,2834924,57,51,89.47
5000,2834926,74,67,90.54
5000,6299884,38,25,65.79
5000,4360855,80,72,90.00
5000,3120229,91,85,93.41
5000,775555,71,62,87.32
5000,775556,69,62,89.86
5000,775558,64,51,79.69
5000,4643154,65,61,93.85
5000,5899781,73,64,87.67
5000,5207201,77,67,87.01
5000,109279,76,63,82.89
5000,530640,89,85,95.51
5000,7161454,67,56,83.58
5000,7993335,69,55,79.71
5000,8276653,100,83,83.00
5000,8276655,95,78,82.11
5000,3865589,74,65,87.84
5000,2132185,103,92,89.32
5000,7850322,112,104,92.86
5000,210073,48,37,77.08
5000,3344218,65,50,76.92
5000,5479729,62,48,77.42
5000,6568857,83,83,100.00
5000,4061653,94,75,79.79
5000,1164447,81,68,83.95
5000,6799429,66,57,86.36
5000,4658209,77,68,88.31
5000,4534407,103,92,89.32
5000,8644078,88,78,88.64
5000,8066096,70,50,71.43
5000,7836346,77,73,94.81
5000,8346614,94,71,75.53
5000,8628135,105,90,85.71
5000,5632577,82,75,91.46
5000,8712669,60,57,95.00
5000,7830903,54,42,77.78
5000,5585369,71,62,87.32
5000,2114874,58,50,86.21
5000,7993330,57,44,77.19
5000,8006974,58,51,87.93
5000,8006975,55,50,90.91
5000,2677130,89,80,89.89
5000,3469544,98,94,95.92
5000,3610848,102,91,89.22
5000,2657922,89,80,89.89
5000,2017538,91,82,90.11
5000,4573831,79,77,97.47
5000,1438847,63,49,77.78
5000,7916273,89,74,83.15
5000,6575334,107,99,92.52
5000,2677124,63,55,87.30
5000,1612369,74,64,86.49
5000,3384341,101,97,96.04
5000,5893038,99,91,91.92
5000,2222821,84,73,86.90
5000,7491354,85,74,87.06
5000,2657918,75,62,82.67
5000,4166364,91,86,94.51
5000,8152980,94,84,89.36
5000,3657078,88,78,88.64
5000,3870545,73,64,87.67
5000,4945306,112,110,98.21
5000,1748874,95,83,87.37
5000,7500035,113,111,98.23
5000,3352137,95,78,82.11
5000,5181740,80,69,86.25
5000,8309270,85,72,84.71
5000,5112614,84,80,95.24
5000,3541209,86,72,83.72
5000,8181343,112,103,91.96
5000,6803623,88,79,89.77
5000,3466209,72,65,90.28
5000,7544390,62,53,85.48
5000,5719052,81,74,91.36
5000,3321057,53,45,84.91
5000,2627644,87,77,88.51
5000,2824295,64,56,87.50
5000,7677355,109,105,96.33
5000,6191157,64,60,93.75
5000,2040947,70,63,90.00
5000,897589,69,66,95.65
5000,8083469,77,72,93.51
5000,212241,73,67,91.78
5000,78576,64,51,79.69
5000,8660024,75,74,98.67
5000,7443954,105,87,82.86
5000,1092898,86,82,95.35
5000,1923489,101,92,91.09
5000,6759212,106,99,93.40
5000,2746321,98,81,82.65
5000,3860099,51,38,74.51
5000,2762655,104,97,93.27
5000,5387593,55,46,83.64
5000,6469825,79,71,89.87
5000,7577842,91,80,87.91
5000,717063,63,57,90.48
5000,5540933,81,68,83.95
5000,1057531,67,58,86.57
5000,225172,78,64,82.05
5000,7670048,96,85,88.54
5000,6807206,83,74,89.16
5000,1312514,66,52,78.79
5000,5689154,66,58,87.88
5000,1464161,75,65,86.67
5000,8782921,73,56,76.71
5000,4819273,60,46,76.67
5000,7175068,70,53,75.71
5000,4772264,55,49,89.09
5000,4251200,63,51,80.95
5000,4772266,53,46,86.79
5000,5160414,63,52,82.54
5000,5926489,61,48,78.69
5000,7498344,79,70,88.61
5000,7966177,66,56,84.85
5000,1194491,63,54,85.71
5000,5579914,80,72,90.00
5000,531020,63,53,84.13
5000,873515,51,49,96.08
5000,474960,92,89,96.74
5000,197028,79,69,87.34
5000,4665752,85,74,87.06
5000,2017002,74,57,77.03
5000,2321106,70,64,91.43
5000,6505647,71,62,87.32
5000,6399491,64,55,85.94
5000,7517033,77,68,88.31
5000,1590039,59,56,94.92
5000,8567684,88,86,97.73
5000,52239,54,51,94.44
5000,8365404,78,76,97.44
5000,6821193,82,81,98.78
5000,374884,48,44,91.67
5000,3138585,62,50,80.65
5000,1276697,71,70,98.59
5000,7051314,62,59,95.16
5000,938147,58,55,94.83
5000,2446632,68,60,88.24
5000,1827699,75,70,93.33
5000,591433,54,54,100.00
5000,5527605,46,46,100.00
5000,5957020,55,55,100.00
5000,1276700,51,40,78.43
5000,4773363,48,47,97.92
5000,6775534,64,58,90.63
5000,1431187,57,55,96.49
5000,7480175,76,67,88.16
5000,7544405,58,54,93.10
5000,1825521,38,37,97.37
5000,1255206,62,59,95.16
5000,6775190,61,59,96.72
5000,7188178,84,77,91.67
5000,2217939,71,64,90.14
5000,1937927,74,72,97.30
5000,7443780,58,56,96.55
5000,2468571,58,56,96.55
5000,1368899,76,53,69.74
5000,7720504,63,55,87.30
5000,6623687,74,67,90.54
5000,2063393,73,64,87.67
5000,3441892,72,72,100.00
5000,4686522,70,54,77.14
5000,7860494,116,106,91.38
5000,8422370,89,81,91.01
5000,3359819,74,69,93.24
5000,3359816,62,60,96.77
5000,1730574,50,50,100.00
5000,5465843,63,62,98.41
5000,589753,72,72,100.00
5000,5759748,50,47,94.00
5000,7807646,73,72,98.63
5000,3432240,55,54,98.18
5000,8060750,42,41,97.62
5000,7318086,101,98,97.03
5000,2209343,61,61,100.00
5000,7329561,71,70,98.59
5000,6335074,72,68,94.44
5000,5005981,77,76,98.70
5000,7096203,53,53,100.00
